region	chr	midPos	Nsites
(45231,45504)(18520663,18619232)(18520000,18620000)	chr4	18570000	275	0.103273
(45271,45507)(18530284,18623594)(18530000,18630000)	chr4	18580000	238	0.107690
(45318,45517)(18543468,18639619)(18540000,18640000)	chr4	18590000	201	0.116664
(45321,45519)(18550571,18646120)(18550000,18650000)	chr4	18600000	200	0.117053
(45378,45525)(18560065,18657804)(18560000,18660000)	chr4	18610000	149	0.118924
(45418,45525)(18571116,18657804)(18570000,18670000)	chr4	18620000	109	0.120001
(45444,45559)(18580122,18679635)(18580000,18680000)	chr4	18630000	117	0.119365
(45486,45593)(18590274,18689325)(18590000,18690000)	chr4	18640000	109	0.106739
(45504,45631)(18619232,18699693)(18600000,18700000)	chr4	18650000	129	0.080658
(45504,45710)(18619232,18709960)(18610000,18710000)	chr4	18660000	208	0.076022
(45505,45784)(18623446,18718098)(18620000,18720000)	chr4	18670000	281	0.072846
(45508,45819)(18631273,18728876)(18630000,18730000)	chr4	18680000	313	0.070904
(45518,45852)(18640989,18738271)(18640000,18740000)	chr4	18690000	336	0.069285
(45520,45874)(18656858,18749729)(18650000,18750000)	chr4	18700000	356	0.069700
(45526,45907)(18670985,18759624)(18660000,18760000)	chr4	18710000	383	0.070580
(45526,45988)(18670985,18769860)(18670000,18770000)	chr4	18720000	464	0.068524
(45560,46041)(18680066,18779777)(18680000,18780000)	chr4	18730000	483	0.068346
(45594,46062)(18690349,18789617)(18690000,18790000)	chr4	18740000	470	0.065807
(45632,46079)(18700129,18797287)(18700000,18800000)	chr4	18750000	449	0.067828
(45711,46110)(18710122,18808591)(18710000,18810000)	chr4	18760000	401	0.070176
(45785,46162)(18721553,18819943)(18720000,18820000)	chr4	18770000	379	0.074720
(45820,46193)(18730601,18828240)(18730000,18830000)	chr4	18780000	375	0.077263
(45853,46240)(18740851,18839899)(18740000,18840000)	chr4	18790000	389	0.083705
(45875,46297)(18750382,18849088)(18750000,18850000)	chr4	18800000	424	0.087379
(45908,46305)(18760084,18859859)(18760000,18860000)	chr4	18810000	399	0.088810
(45989,46330)(18770169,18867470)(18770000,18870000)	chr4	18820000	343	0.100367
(46042,46373)(18780352,18879975)(18780000,18880000)	chr4	18830000	333	0.115344
(46063,46425)(18790443,18889381)(18790000,18890000)	chr4	18840000	364	0.114844
(46080,46470)(18800582,18899688)(18800000,18900000)	chr4	18850000	392	0.112522
(46111,46486)(18810053,18906719)(18810000,18910000)	chr4	18860000	377	0.110873
(46163,46499)(18820271,18919939)(18820000,18920000)	chr4	18870000	338	0.121229
(46194,46516)(18831016,18929550)(18830000,18930000)	chr4	18880000	324	0.131782
(46241,46540)(18840245,18939866)(18840000,18940000)	chr4	18890000	301	0.132652
(46298,46580)(18850034,18948256)(18850000,18950000)	chr4	18900000	284	0.142577
(46306,46606)(18860153,18956873)(18860000,18960000)	chr4	18910000	302	0.140709
(46331,46630)(18872143,18968174)(18870000,18970000)	chr4	18920000	301	0.143270
(46374,46641)(18880310,18976087)(18880000,18980000)	chr4	18930000	269	0.136306
(46426,46657)(18890192,18989935)(18890000,18990000)	chr4	18940000	233	0.142379
(46471,46706)(18900081,18999979)(18900000,19000000)	chr4	18950000	237	0.144229
(46487,46764)(18911387,19009915)(18910000,19010000)	chr4	18960000	279	0.133442
(46500,46802)(18920025,19019940)(18920000,19020000)	chr4	18970000	304	0.119653
(46517,46851)(18930404,19029959)(18930000,19030000)	chr4	18980000	336	0.111834
(46541,46911)(18940167,19039998)(18940000,19040000)	chr4	18990000	372	0.111323
(46581,46949)(18950099,19049831)(18950000,19050000)	chr4	19000000	370	0.103046
(46607,47059)(18960506,19059906)(18960000,19060000)	chr4	19010000	454	0.093635
(46631,47143)(18970504,19069749)(18970000,19070000)	chr4	19020000	514	0.087015
(46642,47193)(18981626,19079829)(18980000,19080000)	chr4	19030000	553	0.088755
(46658,47242)(18990029,19089951)(18990000,19090000)	chr4	19040000	586	0.094836
(46707,47254)(19000111,19099086)(19000000,19100000)	chr4	19050000	549	0.093801
(46765,47283)(19010832,19109987)(19010000,19110000)	chr4	19060000	520	0.096654
(46803,47344)(19020108,19119554)(19020000,19120000)	chr4	19070000	543	0.098221
(46852,47406)(19030003,19129824)(19030000,19130000)	chr4	19080000	556	0.094455
(46912,47470)(19040001,19139973)(19040000,19140000)	chr4	19090000	560	0.093790
(46950,47493)(19050701,19149295)(19050000,19150000)	chr4	19100000	545	0.093830
(47060,47523)(19060001,19159560)(19060000,19160000)	chr4	19110000	465	0.097387
(47144,47565)(19070012,19169434)(19070000,19170000)	chr4	19120000	423	0.099073
(47194,47628)(19080508,19179928)(19080000,19180000)	chr4	19130000	436	0.093917
(47243,47677)(19090086,19189907)(19090000,19190000)	chr4	19140000	436	0.091221
(47255,47727)(19100195,19199855)(19100000,19200000)	chr4	19150000	474	0.092185
(47284,47777)(19110133,19209986)(19110000,19210000)	chr4	19160000	495	0.092175
(47345,47859)(19120072,19219606)(19120000,19220000)	chr4	19170000	516	0.093110
(47407,47886)(19130653,19229748)(19130000,19230000)	chr4	19180000	481	0.094502
(47471,47924)(19140079,19239970)(19140000,19240000)	chr4	19190000	455	0.094418
(47494,47982)(19150698,19249514)(19150000,19250000)	chr4	19200000	490	0.093432
(47524,48031)(19160093,19259556)(19160000,19260000)	chr4	19210000	509	0.097874
(47566,48065)(19171373,19269954)(19170000,19270000)	chr4	19220000	501	0.098126
(47629,48100)(19180129,19279937)(19180000,19280000)	chr4	19230000	473	0.102004
(47678,48143)(19190115,19289890)(19190000,19290000)	chr4	19240000	467	0.095017
(47728,48199)(19200190,19299873)(19200000,19300000)	chr4	19250000	473	0.092179
(47778,48261)(19210028,19307753)(19210000,19310000)	chr4	19260000	485	0.089314
(47860,48273)(19220068,19319907)(19220000,19320000)	chr4	19270000	415	0.086496
(47887,48274)(19230191,19323965)(19230000,19330000)	chr4	19280000	389	0.086704
(47925,48275)(19240459,19337581)(19240000,19340000)	chr4	19290000	352	0.083285
(47983,48292)(19250318,19349830)(19250000,19350000)	chr4	19300000	311	0.081562
(48032,48292)(19260002,19349830)(19260000,19360000)	chr4	19310000	262	0.075811
(48066,48294)(19270286,19366491)(19270000,19370000)	chr4	19320000	230	0.075783
(48101,48296)(19280484,19371132)(19280000,19380000)	chr4	19330000	197	0.070459
(48144,48353)(19290196,19389963)(19290000,19390000)	chr4	19340000	211	0.066781
(48200,48380)(19300279,19399237)(19300000,19400000)	chr4	19350000	182	0.071852
(48262,48390)(19317276,19408133)(19310000,19410000)	chr4	19360000	130	0.071417
(48274,48410)(19323965,19418513)(19320000,19420000)	chr4	19370000	138	0.083600
(48275,48436)(19337581,19429615)(19330000,19430000)	chr4	19380000	163	0.087301
(48276,48488)(19343190,19438764)(19340000,19440000)	chr4	19390000	214	0.082511
(48293,48552)(19366448,19449929)(19350000,19450000)	chr4	19400000	261	0.085941
(48293,48596)(19366448,19459600)(19360000,19460000)	chr4	19410000	305	0.094654
(48295,48617)(19371095,19468892)(19370000,19470000)	chr4	19420000	324	0.092542
(48297,48667)(19381145,19479989)(19380000,19480000)	chr4	19430000	372	0.086546
(48354,48761)(19390321,19489924)(19390000,19490000)	chr4	19440000	409	0.085971
(48381,48852)(19400035,19499958)(19400000,19500000)	chr4	19450000	473	0.079982
(48391,48929)(19410023,19509182)(19410000,19510000)	chr4	19460000	540	0.080789
(48411,48957)(19421813,19519915)(19420000,19520000)	chr4	19470000	548	0.078516
(48437,49038)(19430259,19529476)(19430000,19530000)	chr4	19480000	603	0.078106
(48489,49104)(19440444,19539807)(19440000,19540000)	chr4	19490000	617	0.094607
(48553,49169)(19450066,19549866)(19450000,19550000)	chr4	19500000	618	0.094077
(48597,49197)(19460698,19559520)(19460000,19560000)	chr4	19510000	602	0.090712
(48618,49227)(19470141,19566886)(19470000,19570000)	chr4	19520000	611	0.091092
(48668,49232)(19480516,19579925)(19480000,19580000)	chr4	19530000	566	0.094942
(48762,49235)(19490130,19587091)(19490000,19590000)	chr4	19540000	475	0.101030
(48853,49236)(19500261,19596654)(19500000,19600000)	chr4	19550000	385	0.110358
(48930,49268)(19511063,19609983)(19510000,19610000)	chr4	19560000	340	0.115846
(48958,49348)(19520124,19619913)(19520000,19620000)	chr4	19570000	392	0.110175
(49039,49357)(19530221,19628321)(19530000,19630000)	chr4	19580000	320	0.116354
(49105,49362)(19540367,19639683)(19540000,19640000)	chr4	19590000	259	0.089441
(49170,49423)(19550003,19649817)(19550000,19650000)	chr4	19600000	255	0.109904
(49198,49480)(19560009,19659588)(19560000,19660000)	chr4	19610000	284	0.105744
(49228,49508)(19571826,19669357)(19570000,19670000)	chr4	19620000	282	0.106170
(49233,49538)(19584877,19677445)(19580000,19680000)	chr4	19630000	307	0.108244
(49236,49548)(19596654,19689914)(19590000,19690000)	chr4	19640000	314	0.106871
(49237,49574)(19600873,19698277)(19600000,19700000)	chr4	19650000	339	0.105286
(49269,49584)(19610525,19708838)(19610000,19710000)	chr4	19660000	317	0.106482
(49349,49590)(19623549,19717383)(19620000,19720000)	chr4	19670000	243	0.112884
(49358,49597)(19637279,19724215)(19630000,19730000)	chr4	19680000	241	0.110505
(49363,49605)(19640363,19739258)(19640000,19740000)	chr4	19690000	244	0.108785
(49424,49612)(19650363,19749872)(19650000,19750000)	chr4	19700000	190	0.086716
(49481,49634)(19660327,19759163)(19660000,19760000)	chr4	19710000	155	0.081715
(49509,49696)(19670195,19769949)(19670000,19770000)	chr4	19720000	189	0.078818
(49539,49763)(19686313,19779352)(19680000,19780000)	chr4	19730000	226	0.070459
(49549,49781)(19690556,19788708)(19690000,19790000)	chr4	19740000	234	0.073300
(49575,49801)(19704487,19799457)(19700000,19800000)	chr4	19750000	228	0.070758
(49585,49848)(19713646,19809997)(19710000,19810000)	chr4	19760000	265	0.071222
(49591,49891)(19721736,19819806)(19720000,19820000)	chr4	19770000	302	0.075227
(49598,49931)(19731908,19829527)(19730000,19830000)	chr4	19780000	335	0.077998
(49606,49958)(19742321,19838879)(19740000,19840000)	chr4	19790000	354	0.078390
(49613,50002)(19750018,19849951)(19750000,19850000)	chr4	19800000	391	0.082777
(49635,50020)(19760116,19858506)(19760000,19860000)	chr4	19810000	387	0.083759
(49697,50067)(19770096,19869916)(19770000,19870000)	chr4	19820000	372	0.087160
(49764,50123)(19780052,19879739)(19780000,19880000)	chr4	19830000	361	0.089922
(49782,50220)(19790437,19889970)(19790000,19890000)	chr4	19840000	440	0.086570
(49802,50276)(19800668,19899645)(19800000,19900000)	chr4	19850000	476	0.084251
(49849,50349)(19810273,19909565)(19810000,19910000)	chr4	19860000	502	0.083462
(49892,50396)(19820059,19919883)(19820000,19920000)	chr4	19870000	506	0.080322
(49932,50436)(19831919,19929933)(19830000,19930000)	chr4	19880000	506	0.080247
(49959,50490)(19840215,19939266)(19840000,19940000)	chr4	19890000	533	0.081427
(50003,50498)(19850145,19942297)(19850000,19950000)	chr4	19900000	497	0.080126
(50021,50498)(19860834,19942297)(19860000,19960000)	chr4	19910000	479	0.080571
(50068,50501)(19870192,19962859)(19870000,19970000)	chr4	19920000	435	0.079387
(50124,50557)(19880007,19979882)(19880000,19980000)	chr4	19930000	435	0.078027
(50221,50645)(19890098,19989803)(19890000,19990000)	chr4	19940000	426	0.077897
(50277,50685)(19900128,19999309)(19900000,20000000)	chr4	19950000	410	0.080249
(50350,50715)(19910077,20009751)(19910000,20010000)	chr4	19960000	367	0.079733
(50397,50747)(19920557,20019835)(19920000,20020000)	chr4	19970000	352	0.087471
(50437,50823)(19930003,20029990)(19930000,20030000)	chr4	19980000	388	0.085564
(50491,50851)(19940490,20039585)(19940000,20040000)	chr4	19990000	362	0.081934
(50499,50880)(19962785,20049992)(19950000,20050000)	chr4	20000000	383	0.080191
(50499,50944)(19962785,20059692)(19960000,20060000)	chr4	20010000	447	0.077949
(50502,50979)(19974052,20069923)(19970000,20070000)	chr4	20020000	479	0.080283
(50558,50983)(19980067,20079950)(19980000,20080000)	chr4	20030000	427	0.081721
(50646,50985)(19990098,20083510)(19990000,20090000)	chr4	20040000	341	0.082801
(50686,50991)(20000631,20099782)(20000000,20100000)	chr4	20050000	307	0.087069
(50716,50992)(20011072,20100053)(20010000,20110000)	chr4	20060000	278	0.088569
(50748,51014)(20020518,20118780)(20020000,20120000)	chr4	20070000	268	0.089034
(50824,51032)(20030287,20122994)(20030000,20130000)	chr4	20080000	210	0.093990
(50852,51054)(20044880,20139651)(20040000,20140000)	chr4	20090000	204	0.104602
(50881,51080)(20050128,20149775)(20050000,20150000)	chr4	20100000	201	0.106741
(50945,51115)(20061309,20159390)(20060000,20160000)	chr4	20110000	172	0.123290
(50980,51138)(20072870,20168060)(20070000,20170000)	chr4	20120000	160	0.124986
(50984,51191)(20082739,20179621)(20080000,20180000)	chr4	20130000	209	0.113205
(50986,51240)(20097991,20188884)(20090000,20190000)	chr4	20140000	256	0.104114
(50992,51294)(20100053,20199845)(20100000,20200000)	chr4	20150000	304	0.092043
(50993,51298)(20110204,20202082)(20110000,20210000)	chr4	20160000	307	0.092692
(51015,51299)(20120903,20219729)(20120000,20220000)	chr4	20170000	286	0.087358
(51033,51341)(20133126,20229919)(20130000,20230000)	chr4	20180000	310	0.093322
(51055,51434)(20140024,20239735)(20140000,20240000)	chr4	20190000	381	0.084191
(51081,51521)(20150041,20249898)(20150000,20250000)	chr4	20200000	442	0.082768
(51116,51600)(20160938,20259682)(20160000,20260000)	chr4	20210000	486	0.076942
(51139,51703)(20170411,20269684)(20170000,20270000)	chr4	20220000	566	0.072724
(51192,51775)(20180623,20279625)(20180000,20280000)	chr4	20230000	585	0.071856
(51241,51846)(20190461,20289986)(20190000,20290000)	chr4	20240000	607	0.073633
(51295,51880)(20200876,20299667)(20200000,20300000)	chr4	20250000	587	0.077194
(51299,51918)(20219729,20309679)(20210000,20310000)	chr4	20260000	621	0.075947
(51300,51963)(20220091,20319855)(20220000,20320000)	chr4	20270000	665	0.077888
(51342,51986)(20230037,20329730)(20230000,20330000)	chr4	20280000	646	0.074529
(51435,52047)(20240548,20339882)(20240000,20340000)	chr4	20290000	614	0.076009
(51522,52116)(20250258,20349995)(20250000,20350000)	chr4	20300000	596	0.073464
(51601,52180)(20260042,20359759)(20260000,20360000)	chr4	20310000	581	0.076777
(51704,52230)(20270009,20369939)(20270000,20370000)	chr4	20320000	528	0.081230
(51776,52264)(20280129,20376572)(20280000,20380000)	chr4	20330000	490	0.081556
(51847,52265)(20290517,20381708)(20290000,20390000)	chr4	20340000	420	0.081587
(51881,52280)(20300843,20397932)(20300000,20400000)	chr4	20350000	401	0.078722
(51919,52302)(20311054,20407999)(20310000,20410000)	chr4	20360000	385	0.079041
(51964,52316)(20321042,20415436)(20320000,20420000)	chr4	20370000	354	0.077353
(51987,52326)(20331767,20428532)(20330000,20430000)	chr4	20380000	341	0.075877
(52048,52330)(20340122,20438119)(20340000,20440000)	chr4	20390000	284	0.076061
(52117,52330)(20350026,20438119)(20350000,20450000)	chr4	20400000	215	0.081569
(52181,52359)(20360290,20459312)(20360000,20460000)	chr4	20410000	180	0.082282
(52231,52379)(20370120,20467909)(20370000,20470000)	chr4	20420000	150	0.075017
(52265,52427)(20381708,20479927)(20380000,20480000)	chr4	20430000	164	0.078657
(52266,52476)(20390902,20489968)(20390000,20490000)	chr4	20440000	212	0.077197
(52281,52498)(20400366,20491327)(20400000,20500000)	chr4	20450000	219	0.074846
(52303,52512)(20410959,20509125)(20410000,20510000)	chr4	20460000	211	0.077251
(52317,52544)(20425040,20519878)(20420000,20520000)	chr4	20470000	229	0.072304
(52327,52556)(20437727,20527947)(20430000,20530000)	chr4	20480000	231	0.072357
(52331,52563)(20450443,20539031)(20440000,20540000)	chr4	20490000	234	0.071733
(52331,52608)(20450443,20549656)(20450000,20550000)	chr4	20500000	279	0.074604
(52360,52629)(20460093,20559354)(20460000,20560000)	chr4	20510000	271	0.073965
(52380,52655)(20470460,20569246)(20470000,20570000)	chr4	20520000	277	0.075196
(52428,52689)(20480093,20579033)(20480000,20580000)	chr4	20530000	263	0.074624
(52477,52698)(20490023,20589150)(20490000,20590000)	chr4	20540000	223	0.076472
(52499,52715)(20507209,20597886)(20500000,20600000)	chr4	20550000	218	0.079401
(52513,52717)(20514262,20609298)(20510000,20610000)	chr4	20560000	206	0.079501
(52545,52721)(20522706,20613093)(20520000,20620000)	chr4	20570000	178	0.082463
(52557,52725)(20536699,20622717)(20530000,20630000)	chr4	20580000	170	0.084347
(52564,52727)(20542515,20635309)(20540000,20640000)	chr4	20590000	165	0.085328
(52609,52732)(20550314,20649503)(20550000,20650000)	chr4	20600000	125	0.083663
(52630,52743)(20560525,20656329)(20560000,20660000)	chr4	20610000	115	0.083946
(52656,52743)(20570239,20656329)(20570000,20670000)	chr4	20620000	89	0.086885
(52690,52743)(20585434,20656329)(20580000,20680000)	chr4	20630000	55	0.092009
(52699,52743)(20591776,20656329)(20590000,20690000)	chr4	20640000	46	0.088427
(52716,52744)(20606928,20698579)(20600000,20700000)	chr4	20650000	30	0.100933
(52718,52745)(20611487,20700145)(20610000,20710000)	chr4	20660000	29	0.098220
(52722,52758)(20622051,20719300)(20620000,20720000)	chr4	20670000	38	0.091964
(52726,52771)(20630985,20729274)(20630000,20730000)	chr4	20680000	47	0.095664
(52728,52792)(20644853,20734684)(20640000,20740000)	chr4	20690000	66	0.098313
(52733,52793)(20650238,20742480)(20650000,20750000)	chr4	20700000	62	0.100945
(52744,52793)(20698579,20742480)(20660000,20760000)	chr4	20710000	51	0.098755
(52744,52794)(20698579,20761632)(20670000,20770000)	chr4	20720000	52	0.099941
(52744,52795)(20698579,20772322)(20680000,20780000)	chr4	20730000	53	0.098655
(52744,52795)(20698579,20772322)(20690000,20790000)	chr4	20740000	53	0.098655
(52745,52795)(20700145,20772322)(20700000,20800000)	chr4	20750000	52	0.099352
(52746,52795)(20711304,20772322)(20710000,20810000)	chr4	20760000	51	0.100893
(52759,52795)(20720468,20772322)(20720000,20820000)	chr4	20770000	38	0.112596
(52772,52795)(20730106,20772322)(20730000,20830000)	chr4	20780000	25	0.107771
(52793,52821)(20742480,20839977)(20740000,20840000)	chr4	20790000	30	0.063935
(52794,52873)(20761632,20848735)(20750000,20850000)	chr4	20800000	81	0.068739
(52794,52935)(20761632,20859692)(20760000,20860000)	chr4	20810000	143	0.068026
(52795,52991)(20772322,20869920)(20770000,20870000)	chr4	20820000	198	0.075050
(52796,53035)(20835860,20879581)(20780000,20880000)	chr4	20830000	241	0.078218
(52796,53078)(20835860,20885842)(20790000,20890000)	chr4	20840000	284	0.081750
(52796,53078)(20835860,20885842)(20800000,20900000)	chr4	20850000	284	0.081750
(52796,53110)(20835860,20908860)(20810000,20910000)	chr4	20860000	316	0.079991
(52796,53173)(20835860,20919739)(20820000,20920000)	chr4	20870000	379	0.083497
(52796,53272)(20835860,20929903)(20830000,20930000)	chr4	20880000	478	0.082694
(52822,53310)(20840017,20939603)(20840000,20940000)	chr4	20890000	490	0.085300
(52874,53357)(20850045,20949861)(20850000,20950000)	chr4	20900000	485	0.085546
(52936,53432)(20860874,20959925)(20860000,20960000)	chr4	20910000	498	0.089325
(52992,53508)(20870282,20969858)(20870000,20970000)	chr4	20920000	518	0.086068
(53036,53612)(20880076,20979820)(20880000,20980000)	chr4	20930000	578	0.083550
(53079,53655)(20903522,20989216)(20890000,20990000)	chr4	20940000	578	0.083980
(53079,53709)(20903522,20999831)(20900000,21000000)	chr4	20950000	632	0.086434
(53111,53760)(20910109,21009829)(20910000,21010000)	chr4	20960000	651	0.085805
(53174,53803)(20920191,21019742)(20920000,21020000)	chr4	20970000	631	0.086850
(53273,53874)(20930218,21029625)(20930000,21030000)	chr4	20980000	603	0.088011
(53311,53922)(20940308,21039895)(20940000,21040000)	chr4	20990000	613	0.085929
(53358,54010)(20950200,21049972)(20950000,21050000)	chr4	21000000	654	0.083126
(53433,54094)(20960499,21059945)(20960000,21060000)	chr4	21010000	663	0.079114
(53509,54149)(20970107,21069985)(20970000,21070000)	chr4	21020000	642	0.077697
(53613,54168)(20980020,21079652)(20980000,21080000)	chr4	21030000	557	0.080584
(53656,54169)(20990125,21082283)(20990000,21090000)	chr4	21040000	515	0.078214
(53710,54169)(21000588,21082283)(21000000,21100000)	chr4	21050000	461	0.074185
(53761,54169)(21010498,21082283)(21010000,21110000)	chr4	21060000	410	0.075475
(53804,54169)(21020088,21082283)(21020000,21120000)	chr4	21070000	367	0.069952
(53875,54169)(21031492,21082283)(21030000,21130000)	chr4	21080000	296	0.065709
(53923,54169)(21040367,21082283)(21040000,21140000)	chr4	21090000	248	0.065127
(54011,54169)(21050412,21082283)(21050000,21150000)	chr4	21100000	160	0.068188
(54095,54169)(21060043,21082283)(21060000,21160000)	chr4	21110000	76	0.075429
(54150,54169)(21070756,21082283)(21070000,21170000)	chr4	21120000	21	0.137998
(54169,54169)(21082283,21082283)(21080000,21180000)	chr4	21130000	2	0.049676
(54170,54173)(21240074,21247566)(21150000,21250000)	chr4	21200000	5	0.134660
(54170,54203)(21240074,21259438)(21160000,21260000)	chr4	21210000	35	0.063821
(54170,54270)(21240074,21269939)(21170000,21270000)	chr4	21220000	102	0.063736
(54170,54369)(21240074,21279932)(21180000,21280000)	chr4	21230000	201	0.056810
(54170,54462)(21240074,21289720)(21190000,21290000)	chr4	21240000	294	0.075135
(54170,54526)(21240074,21299808)(21200000,21300000)	chr4	21250000	358	0.074073
(54170,54551)(21240074,21309984)(21210000,21310000)	chr4	21260000	383	0.074963
(54170,54582)(21240074,21319876)(21220000,21320000)	chr4	21270000	414	0.080803
(54170,54621)(21240074,21329942)(21230000,21330000)	chr4	21280000	453	0.081943
(54170,54627)(21240074,21333454)(21240000,21340000)	chr4	21290000	459	0.081505
(54174,54674)(21253396,21349874)(21250000,21350000)	chr4	21300000	502	0.085898
(54204,54686)(21260383,21359953)(21260000,21360000)	chr4	21310000	484	0.087759
(54271,54704)(21270030,21369994)(21270000,21370000)	chr4	21320000	435	0.091105
(54370,54741)(21280018,21379502)(21280000,21380000)	chr4	21330000	373	0.100630
(54463,54779)(21290067,21389237)(21290000,21390000)	chr4	21340000	318	0.096946
(54527,54850)(21300668,21399256)(21300000,21400000)	chr4	21350000	325	0.108170
(54552,54868)(21310128,21408095)(21310000,21410000)	chr4	21360000	318	0.111087
(54583,54871)(21321046,21419545)(21320000,21420000)	chr4	21370000	290	0.106095
(54622,54906)(21330060,21429887)(21330000,21430000)	chr4	21380000	286	0.123019
(54628,54946)(21340240,21439627)(21340000,21440000)	chr4	21390000	320	0.125718
(54675,54990)(21352406,21449988)(21350000,21450000)	chr4	21400000	317	0.115496
(54687,55064)(21360329,21459553)(21360000,21460000)	chr4	21410000	379	0.108190
(54705,55145)(21370249,21469959)(21370000,21470000)	chr4	21420000	442	0.106174
(54742,55185)(21380150,21479869)(21380000,21480000)	chr4	21430000	445	0.106368
(54780,55232)(21390170,21489827)(21390000,21490000)	chr4	21440000	454	0.101645
(54851,55297)(21402911,21499810)(21400000,21500000)	chr4	21450000	448	0.094435
(54869,55303)(21414357,21509915)(21410000,21510000)	chr4	21460000	436	0.093469
(54872,55312)(21420301,21519994)(21420000,21520000)	chr4	21470000	442	0.094095
(54907,55368)(21430141,21529679)(21430000,21530000)	chr4	21480000	463	0.085039
(54947,55434)(21440291,21539827)(21440000,21540000)	chr4	21490000	489	0.081033
(54991,55494)(21450099,21549912)(21450000,21550000)	chr4	21500000	505	0.082620
(55065,55564)(21460053,21559873)(21460000,21560000)	chr4	21510000	501	0.079731
(55146,55580)(21470165,21567126)(21470000,21570000)	chr4	21520000	436	0.076124
(55186,55609)(21480014,21579991)(21480000,21580000)	chr4	21530000	425	0.076712
(55233,55663)(21490002,21589306)(21490000,21590000)	chr4	21540000	432	0.078279
(55298,55716)(21501857,21599852)(21500000,21600000)	chr4	21550000	420	0.081268
(55304,55729)(21515485,21609537)(21510000,21610000)	chr4	21560000	427	0.081028
(55313,55743)(21520020,21617014)(21520000,21620000)	chr4	21570000	432	0.081534
(55369,55754)(21530120,21629855)(21530000,21630000)	chr4	21580000	387	0.079015
(55435,55768)(21540245,21639562)(21540000,21640000)	chr4	21590000	335	0.077568
(55495,55769)(21550047,21640933)(21550000,21650000)	chr4	21600000	276	0.076880
(55565,55769)(21560121,21640933)(21560000,21660000)	chr4	21610000	206	0.084836
(55581,55788)(21573896,21667658)(21570000,21670000)	chr4	21620000	209	0.088383
(55610,55799)(21580425,21678558)(21580000,21680000)	chr4	21630000	191	0.088731
(55664,55821)(21590679,21689932)(21590000,21690000)	chr4	21640000	159	0.091909
(55717,55865)(21600536,21699776)(21600000,21700000)	chr4	21650000	150	0.095289
(55730,55870)(21610170,21704016)(21610000,21710000)	chr4	21660000	142	0.098242
(55744,55885)(21620594,21716207)(21620000,21720000)	chr4	21670000	143	0.099110
(55755,55917)(21631228,21729705)(21630000,21730000)	chr4	21680000	164	0.095762
(55769,55929)(21640933,21739655)(21640000,21740000)	chr4	21690000	162	0.100057
(55770,55956)(21660356,21745094)(21650000,21750000)	chr4	21700000	188	0.109060
(55770,55956)(21660356,21745094)(21660000,21760000)	chr4	21710000	188	0.109060
(55789,55963)(21670007,21769309)(21670000,21770000)	chr4	21720000	176	0.116639
(55800,55964)(21680472,21771397)(21680000,21780000)	chr4	21730000	166	0.117973
(55822,55964)(21690241,21771397)(21690000,21790000)	chr4	21740000	144	0.125910
(55866,55973)(21702528,21798365)(21700000,21800000)	chr4	21750000	109	0.130123
(55871,55979)(21713336,21807152)(21710000,21810000)	chr4	21760000	110	0.130008
(55886,55985)(21722335,21817268)(21720000,21820000)	chr4	21770000	101	0.130235
(55918,55992)(21730289,21824988)(21730000,21830000)	chr4	21780000	76	0.152096
(55930,56009)(21740060,21837518)(21740000,21840000)	chr4	21790000	81	0.144808
(55957,56010)(21762572,21845563)(21750000,21850000)	chr4	21800000	55	0.136047
(55957,56011)(21762572,21855551)(21760000,21860000)	chr4	21810000	56	0.142887
(55964,56011)(21771397,21855551)(21770000,21870000)	chr4	21820000	49	0.131773
(55965,56011)(21793776,21855551)(21780000,21880000)	chr4	21830000	48	0.128128
(55965,56011)(21793776,21855551)(21790000,21890000)	chr4	21840000	48	0.128128
(55974,56014)(21804270,21894307)(21800000,21900000)	chr4	21850000	42	0.124142
(55980,56015)(21813600,21909808)(21810000,21910000)	chr4	21860000	37	0.116708
(55986,56015)(21820475,21909808)(21820000,21920000)	chr4	21870000	31	0.116475
(55993,56015)(21830201,21909808)(21830000,21930000)	chr4	21880000	24	0.100236
(56010,56015)(21845563,21909808)(21840000,21940000)	chr4	21890000	7	0.119768
(56011,56017)(21855551,21941741)(21850000,21950000)	chr4	21900000	8	0.109124
(56012,56017)(21890461,21941741)(21860000,21960000)	chr4	21910000	7	0.039633
(56012,56017)(21890461,21941741)(21870000,21970000)	chr4	21920000	7	0.039633
(56012,56032)(21890461,21979951)(21880000,21980000)	chr4	21930000	22	0.125901
(56012,56055)(21890461,21989709)(21890000,21990000)	chr4	21940000	45	0.173900
(56015,56070)(21909808,21999751)(21900000,22000000)	chr4	21950000	57	0.216802
(56016,56091)(21941730,22009552)(21910000,22010000)	chr4	21960000	77	0.213210
(56016,56117)(21941730,22019444)(21920000,22020000)	chr4	21970000	103	0.204771
(56016,56139)(21941730,22029460)(21930000,22030000)	chr4	21980000	125	0.194967
(56016,56194)(21941730,22039944)(21940000,22040000)	chr4	21990000	180	0.156352
(56018,56254)(21978340,22049817)(21950000,22050000)	chr4	22000000	238	0.137869
(56018,56352)(21978340,22059960)(21960000,22060000)	chr4	22010000	336	0.119247
(56018,56401)(21978340,22069921)(21970000,22070000)	chr4	22020000	385	0.115180
(56033,56451)(21980237,22079766)(21980000,22080000)	chr4	22030000	420	0.111399
